
> admin-panel@0.1.0 dev
> next dev --hostname 127.0.0.1 --port 3001

▲ Next.js 16.1.1 (Turbopack)
- Local:         http://127.0.0.1:3001
- Network:       http://127.0.0.1:3001
- Environments: .env.local

✓ Starting...
 GET /products 200 in 36ms (compile: 1253µs, render: 35ms)
 GET /products 200 in 37ms (compile: 1314µs, render: 35ms)
 GET /products 200 in 40ms (compile: 2ms, render: 38ms)
 GET /products 200 in 31ms (compile: 2ms, render: 29ms)
 GET /products 200 in 35ms (compile: 1933µs, render: 33ms)
 GET /products 200 in 58ms (compile: 1168µs, render: 57ms)
 GET /products 200 in 50ms (compile: 2ms, render: 48ms)
 GET /products 200 in 40ms (compile: 6ms, render: 35ms)
 GET /products 200 in 25ms (compile: 1920µs, render: 23ms)
✓ Compiled in 161ms
 GET /users 200 in 1453ms (compile: 1338ms, render: 115ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 1932ms (compile: 1185ms, render: 747ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 159ms (compile: 8ms, render: 151ms)
 GET /users 200 in 419ms (compile: 69ms, render: 350ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 340ms (compile: 24ms, render: 316ms)
 GET /ingredients-scan 200 in 284ms (compile: 199ms, render: 85ms)
 GET /api/admin/ingredients/missing 200 in 430ms (compile: 59ms, render: 371ms)
 GET /api/admin/ingredients/missing 200 in 246ms (compile: 1958µs, render: 244ms)
 GET /users 200 in 21ms (compile: 5ms, render: 16ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 139ms (compile: 18ms, render: 121ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 178ms (compile: 1913µs, render: 176ms)
 GET /ingredients-scan 200 in 151ms (compile: 56ms, render: 95ms)
 GET /api/admin/ingredients/missing 200 in 979ms (compile: 337ms, render: 642ms)
 GET /api/admin/ingredients/missing 200 in 266ms (compile: 39ms, render: 227ms)
 GET /products 200 in 237ms (compile: 208ms, render: 30ms)
 GET /api/admin/products?summary=1 200 in 694ms (compile: 176ms, render: 518ms)
 GET /api/admin/products?summary=1 200 in 374ms (compile: 18ms, render: 356ms)
 GET /catalogs 200 in 545ms (compile: 421ms, render: 124ms)
 GET /api/admin/cuisines 200 in 1273ms (compile: 659ms, render: 614ms)
 GET /api/admin/recipes 200 in 1294ms (compile: 490ms, render: 804ms)
 GET /users 200 in 737ms (compile: 131ms, render: 606ms)
 GET /api/admin/cuisines 200 in 246ms (compile: 36ms, render: 210ms)
 GET /api/admin/recipes 200 in 159ms (compile: 33ms, render: 126ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 166ms (compile: 7ms, render: 160ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 106ms (compile: 4ms, render: 102ms)
 GET /users 200 in 584ms (compile: 137ms, render: 447ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 263ms (compile: 46ms, render: 217ms)
 GET /catalogs 200 in 1605ms (compile: 49ms, render: 1556ms)
 GET /api/admin/recipes 200 in 298ms (compile: 50ms, render: 247ms)
 GET /api/admin/cuisines 200 in 3.0s (compile: 2.8s, render: 153ms)
 GET /catalogs/55555555-5555-5555-5555-555555555555 200 in 343ms (compile: 313ms, render: 31ms)
 GET /api/admin/cuisines?id=55555555-5555-5555-5555-555555555555 200 in 146ms (compile: 3ms, render: 143ms)
 GET /api/admin/cuisines?id=55555555-5555-5555-5555-555555555555 200 in 245ms (compile: 1512µs, render: 243ms)
 GET /api/admin/recipes 200 in 430ms (compile: 13ms, render: 418ms)
 GET /api/admin/recipes 200 in 254ms (compile: 35ms, render: 218ms)
 GET /catalogs 200 in 43ms (compile: 18ms, render: 25ms)
 GET /api/admin/cuisines 200 in 160ms (compile: 21ms, render: 139ms)
 GET /api/admin/recipes 200 in 175ms (compile: 8ms, render: 167ms)
 GET /api/admin/cuisines 200 in 156ms (compile: 1552µs, render: 154ms)
 GET /api/admin/recipes 200 in 418ms (compile: 10ms, render: 408ms)
✓ Compiled in 146ms
 GET /catalogs 200 in 661ms (compile: 273ms, render: 387ms)
 GET /api/admin/cuisines 200 in 408ms (compile: 68ms, render: 340ms)
 GET /api/admin/recipes 200 in 356ms (compile: 74ms, render: 282ms)
 GET /catalogs/33333333-3333-3333-3333-333333333333 200 in 526ms (compile: 420ms, render: 106ms)
 GET /api/admin/cuisines?id=33333333-3333-3333-3333-333333333333 200 in 395ms (compile: 10ms, render: 384ms)
 GET /api/admin/recipes 200 in 432ms (compile: 18ms, render: 415ms)
 GET /api/admin/cuisines?id=33333333-3333-3333-3333-333333333333 200 in 121ms (compile: 14ms, render: 107ms)
 GET /api/admin/recipes 200 in 148ms (compile: 1154µs, render: 147ms)
API: Сохранение кухни: {
  id: '33333333-3333-3333-3333-333333333333',
  name: 'Азиатская кухня',
  description: 'Суши, рамен, вок',
  image_url: 'https://city-izyum.pp.ua/wp-content/uploads/2025/01/1-city-izyum-pp-ua-1-675908215-730x411.jpg',
  type: 'premium',
  price: 0,
  is_default: false,
  unlock_conditions: null,
  owner_id: null,
  is_user_generated: false,
  moderation_status: 'approved',
  status: 'active',
  popularity_score: 0,
  downloads_count: 0,
  purchases_count: 0,
  tags: [ 'экзотическая', 'азия' ],
  revenue_share: 0
}
 POST /api/admin/cuisines 200 in 657ms (compile: 40ms, render: 617ms)
API: Сохранение кухни: {
  id: '33333333-3333-3333-3333-333333333333',
  name: 'Азиатская кухня',
  description: 'Суши, рамен, вок',
  image_url: 'https://city-izyum.pp.ua/wp-content/uploads/2025/01/1-city-izyum-pp-ua-1-675908215-730x411.jpg',
  type: 'premium',
  price: 100,
  is_default: false,
  unlock_conditions: null,
  owner_id: null,
  is_user_generated: false,
  moderation_status: 'approved',
  status: 'active',
  popularity_score: 0,
  downloads_count: 0,
  purchases_count: 0,
  tags: [ 'экзотическая', 'азия' ],
  revenue_share: 0
}
 POST /api/admin/cuisines 200 in 705ms (compile: 46ms, render: 659ms)
API: Сохранение кухни: {
  id: '33333333-3333-3333-3333-333333333333',
  name: 'Азиатская кухня',
  description: 'Суши, рамен, вок',
  image_url: 'https://city-izyum.pp.ua/wp-content/uploads/2025/01/1-city-izyum-pp-ua-1-675908215-730x411.jpg',
  type: 'premium',
  price: 100,
  is_default: false,
  unlock_conditions: null,
  owner_id: null,
  is_user_generated: false,
  moderation_status: 'approved',
  status: 'active',
  popularity_score: 0,
  downloads_count: 0,
  purchases_count: 0,
  tags: [ 'экзотическая', 'азия' ],
  revenue_share: 0
}
 POST /api/admin/cuisines 200 in 209ms (compile: 11ms, render: 198ms)
 GET /users 200 in 74ms (compile: 13ms, render: 61ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 166ms (compile: 23ms, render: 142ms)
 GET /api/admin/profiles?page=1&limit=50 200 in 149ms (compile: 2ms, render: 147ms)
 GET /products 200 in 657ms (compile: 319ms, render: 338ms)
 GET /catalogs 200 in 111ms (compile: 38ms, render: 73ms)
 GET /api/admin/cuisines 200 in 1028ms (compile: 40ms, render: 988ms)
 GET /api/admin/recipes 200 in 755ms (compile: 76ms, render: 679ms)
 GET /api/admin/cuisines 200 in 159ms (compile: 7ms, render: 152ms)
 GET /api/admin/recipes 200 in 221ms (compile: 10ms, render: 211ms)
 GET /catalogs/43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 140ms (compile: 63ms, render: 78ms)
 GET /api/admin/cuisines?id=43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 478ms (compile: 16ms, render: 462ms)
 GET /api/admin/recipes 200 in 421ms (compile: 11ms, render: 409ms)
 GET /api/admin/cuisines?id=43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 137ms (compile: 9ms, render: 128ms)
 GET /api/admin/recipes 200 in 195ms (compile: 43ms, render: 152ms)
API: Сохранение кухни: {
  id: '43d27b17-82ac-4619-85f6-64d92c9bbdd5',
  name: 'Пробный Каталог',
  description: 'интересно где это',
  image_url: 'https://www.russianfood.com/dycontent/images_upl/559/big_558596.jpg',
  type: 'free',
  price: 0,
  is_default: false,
  unlock_conditions: null,
  owner_id: null,
  is_user_generated: false,
  moderation_status: 'approved',
  status: 'active',
  popularity_score: 0,
  downloads_count: 0,
  purchases_count: 0,
  tags: null,
  revenue_share: 0
}
 POST /api/admin/cuisines 200 in 393ms (compile: 12ms, render: 382ms)
API: Сохранение кухни: {
  id: '43d27b17-82ac-4619-85f6-64d92c9bbdd5',
  name: 'Пробный Каталог',
  description: 'интересно где это',
  image_url: 'https://www.russianfood.com/dycontent/images_upl/559/big_558596.jpg',
  type: 'free',
  price: 0,
  is_default: false,
  unlock_conditions: null,
  owner_id: null,
  is_user_generated: false,
  moderation_status: 'approved',
  status: 'active',
  popularity_score: 0,
  downloads_count: 0,
  purchases_count: 0,
  tags: null,
  revenue_share: 0
}
 POST /api/admin/cuisines 200 in 294ms (compile: 67ms, render: 227ms)
API: Сохранение кухни: {
  id: '43d27b17-82ac-4619-85f6-64d92c9bbdd5',
  name: 'Пробный Каталог',
  description: 'интересно где это',
  image_url: 'https://www.russianfood.com/dycontent/images_upl/559/big_558596.jpg',
  type: 'free',
  price: 0,
  is_default: false,
  unlock_conditions: null,
  owner_id: null,
  is_user_generated: false,
  moderation_status: 'approved',
  status: 'active',
  popularity_score: 0,
  downloads_count: 0,
  purchases_count: 0,
  tags: null,
  revenue_share: 0
}
 POST /api/admin/cuisines 200 in 306ms (compile: 17ms, render: 290ms)
 GET /recipes?edit=767f445f-f166-47a5-9653-1b933e7cbd56 200 in 1395ms (compile: 1204ms, render: 191ms)
 GET /recipes?edit=767f445f-f166-47a5-9653-1b933e7cbd56 200 in 689ms (compile: 36ms, render: 654ms)
 GET /api/admin/recipes?id=767f445f-f166-47a5-9653-1b933e7cbd56 200 in 842ms (compile: 124ms, render: 718ms)
 GET /api/admin/cuisines 200 in 852ms (compile: 51ms, render: 801ms)
 GET /api/admin/cuisines 200 in 147ms (compile: 17ms, render: 131ms)
 GET /api/admin/recipes?id=767f445f-f166-47a5-9653-1b933e7cbd56 200 in 180ms (compile: 18ms, render: 162ms)
 GET /catalogs 200 in 297ms (compile: 133ms, render: 164ms)
 GET /api/admin/cuisines 200 in 390ms (compile: 91ms, render: 300ms)
 GET /api/admin/recipes 200 in 462ms (compile: 35ms, render: 427ms)
 GET /api/admin/cuisines 200 in 140ms (compile: 18ms, render: 122ms)
 GET /api/admin/recipes 200 in 162ms (compile: 37ms, render: 125ms)
 GET /catalogs/43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 89ms (compile: 31ms, render: 58ms)
 GET /api/admin/recipes 200 in 160ms (compile: 4ms, render: 156ms)
 GET /api/admin/cuisines?id=43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 165ms (compile: 15ms, render: 151ms)
 GET /api/admin/recipes 200 in 265ms (compile: 2ms, render: 263ms)
 GET /api/admin/cuisines?id=43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 266ms (compile: 120ms, render: 146ms)
 GET /recipes?edit=767f445f-f166-47a5-9653-1b933e7cbd56 200 in 22ms (compile: 7ms, render: 15ms)
 GET /api/admin/recipes?id=767f445f-f166-47a5-9653-1b933e7cbd56 200 in 112ms (compile: 1570µs, render: 110ms)
 GET /api/admin/cuisines 200 in 140ms (compile: 14ms, render: 126ms)
 GET /api/admin/recipes?id=767f445f-f166-47a5-9653-1b933e7cbd56 200 in 291ms (compile: 5ms, render: 286ms)
 GET /api/admin/cuisines 200 in 294ms (compile: 1107µs, render: 293ms)
 GET /catalogs 200 in 203ms (compile: 61ms, render: 142ms)
 GET /api/admin/recipes 200 in 381ms (compile: 7ms, render: 374ms)
 GET /api/admin/cuisines 200 in 646ms (compile: 69ms, render: 577ms)
 GET /api/admin/recipes 200 in 118ms (compile: 1823µs, render: 117ms)
 GET /api/admin/cuisines 200 in 124ms (compile: 2ms, render: 122ms)
 GET /products 200 in 52ms (compile: 11ms, render: 42ms)
 GET /api/admin/products?summary=1 200 in 171ms (compile: 17ms, render: 154ms)
 GET /api/admin/products?summary=1 200 in 156ms (compile: 1538µs, render: 155ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50 200 in 141ms (compile: 4ms, render: 137ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D1%81 200 in 183ms (compile: 3ms, render: 180ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D1%81%D0%B2 200 in 116ms (compile: 1193µs, render: 115ms)
 GET /api/admin/products?id=e929847b-e63f-45f1-b9f6-ec722e3adcaf 200 in 108ms (compile: 2ms, render: 105ms)
 GET /products 200 in 40ms (compile: 15ms, render: 25ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D0%BA 200 in 204ms (compile: 13ms, render: 191ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D0%BA%D0%B0 200 in 188ms (compile: 6ms, render: 182ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D0%BA%D0%B0%D0%BF 200 in 126ms (compile: 4ms, render: 121ms)
 GET /ingredients-scan 200 in 72ms (compile: 27ms, render: 45ms)
 GET /api/admin/ingredients/missing 200 in 358ms (compile: 10ms, render: 347ms)
 GET /api/admin/ingredients/missing 200 in 244ms (compile: 4ms, render: 240ms)
 GET /products 200 in 55ms (compile: 14ms, render: 41ms)
 GET /api/admin/products?summary=1 200 in 193ms (compile: 3ms, render: 190ms)
 GET /api/admin/products?summary=1 200 in 112ms (compile: 1690µs, render: 110ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50 200 in 134ms (compile: 3ms, render: 131ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D1%83 200 in 131ms (compile: 1814µs, render: 129ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50 200 in 144ms (compile: 3ms, render: 141ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D0%BA 200 in 132ms (compile: 3ms, render: 129ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D0%BA%D0%B0 200 in 137ms (compile: 1026µs, render: 136ms)
 GET /api/admin/products?category=vegetables&page=1&limit=50&search=%D0%BA%D0%B0%D0%BF 200 in 135ms (compile: 4ms, render: 131ms)
 GET /api/admin/products?id=522fb704-3c23-4331-b293-37c2cf676fad 200 in 120ms (compile: 1189µs, render: 119ms)
 GET /products 200 in 38ms (compile: 9ms, render: 29ms)
 GET /catalogs 200 in 114ms (compile: 39ms, render: 76ms)
 GET /api/admin/recipes 200 in 557ms (compile: 167ms, render: 390ms)
 GET /api/admin/cuisines 200 in 594ms (compile: 14ms, render: 580ms)
 GET /api/admin/recipes 200 in 133ms (compile: 4ms, render: 129ms)
 GET /api/admin/cuisines 200 in 111ms (compile: 5ms, render: 106ms)
✓ Compiled in 959ms
 GET /catalogs/43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 341ms (compile: 168ms, render: 173ms)
 GET /api/admin/cuisines?id=43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 715ms (compile: 19ms, render: 697ms)
 GET /api/admin/recipes 200 in 489ms (compile: 80ms, render: 409ms)
 GET /api/admin/cuisines?id=43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 108ms (compile: 4ms, render: 104ms)
 GET /api/admin/recipes 200 in 103ms (compile: 1465µs, render: 102ms)
 GET /recipes?new=true&cuisine=43d27b17-82ac-4619-85f6-64d92c9bbdd5 200 in 965ms (compile: 757ms, render: 208ms)
 GET /api/admin/cuisines 200 in 436ms (compile: 72ms, render: 365ms)
 GET /api/admin/cuisines 200 in 117ms (compile: 3ms, render: 114ms)
 GET /catalogs 200 in 598ms (compile: 213ms, render: 385ms)
 GET /api/admin/cuisines 200 in 432ms (compile: 27ms, render: 405ms)
 GET /api/admin/recipes 200 in 509ms (compile: 109ms, render: 399ms)
 GET /api/admin/cuisines 200 in 128ms (compile: 4ms, render: 124ms)
 GET /api/admin/recipes 200 in 147ms (compile: 9ms, render: 139ms)
 GET /catalogs/11111111-1111-1111-1111-111111111111 200 in 83ms (compile: 28ms, render: 56ms)
 GET /api/admin/cuisines?id=11111111-1111-1111-1111-111111111111 200 in 114ms (compile: 2ms, render: 112ms)
 GET /api/admin/recipes 200 in 132ms (compile: 10ms, render: 122ms)
 GET /api/admin/cuisines?id=11111111-1111-1111-1111-111111111111 200 in 113ms (compile: 3ms, render: 111ms)
 GET /api/admin/recipes 200 in 134ms (compile: 4ms, render: 130ms)
 GET /recipes?edit=b9a409bf-dc8b-40ad-a720-0f3842ac999d 200 in 40ms (compile: 10ms, render: 30ms)
 GET /api/admin/cuisines 200 in 122ms (compile: 3ms, render: 118ms)
 GET /api/admin/recipes?id=b9a409bf-dc8b-40ad-a720-0f3842ac999d 200 in 139ms (compile: 15ms, render: 125ms)
 GET /api/admin/cuisines 200 in 119ms (compile: 6ms, render: 113ms)
 GET /api/admin/recipes?id=b9a409bf-dc8b-40ad-a720-0f3842ac999d 200 in 109ms (compile: 1139µs, render: 108ms)
 GET /api/admin/cuisines?id=11111111-1111-1111-1111-111111111111 200 in 885ms (compile: 443ms, render: 442ms)
 GET /api/admin/recipes 200 in 731ms (compile: 78ms, render: 653ms)
 GET /api/admin/cuisines?id=11111111-1111-1111-1111-111111111111 200 in 159ms (compile: 6ms, render: 153ms)
 GET /api/admin/recipes 200 in 279ms (compile: 3ms, render: 275ms)
 GET /recipes?edit=e70e0b07-2de1-4223-8767-810893ccd535 200 in 155ms (compile: 24ms, render: 130ms)
 GET /api/admin/cuisines 200 in 184ms (compile: 24ms, render: 161ms)
 GET /api/admin/recipes?id=e70e0b07-2de1-4223-8767-810893ccd535 200 in 270ms (compile: 22ms, render: 248ms)
 GET /api/admin/cuisines 200 in 201ms (compile: 3ms, render: 198ms)
 GET /api/admin/recipes?id=e70e0b07-2de1-4223-8767-810893ccd535 200 in 142ms (compile: 17ms, render: 125ms)
 GET /api/admin/products?search=%D0%9A%D0%B0 200 in 519ms (compile: 23ms, render: 495ms)
 GET /api/admin/products?search=%D0%9A%D0%B0%D1%80 200 in 175ms (compile: 8ms, render: 167ms)
 GET /api/admin/products?search=%D0%9B%D1%83%D0%BA 200 in 225ms (compile: 10ms, render: 215ms)
 GET /api/admin/products?search=%D0%AF%D0%B9 200 in 208ms (compile: 12ms, render: 196ms)
 GET /api/admin/products?search=%D0%9C%D1%83%D0%BA 200 in 161ms (compile: 3ms, render: 158ms)
 POST /api/admin/recipes 200 in 329ms (compile: 12ms, render: 317ms)
 GET /catalogs 200 in 498ms (compile: 172ms, render: 326ms)
 GET /api/admin/recipes 200 in 425ms (compile: 57ms, render: 368ms)
 GET /api/admin/cuisines 200 in 454ms (compile: 13ms, render: 441ms)
 GET /api/admin/recipes 200 in 147ms (compile: 3ms, render: 143ms)
 GET /api/admin/cuisines 200 in 217ms (compile: 2ms, render: 215ms)
 GET /catalogs/33333333-3333-3333-3333-333333333333 200 in 96ms (compile: 35ms, render: 61ms)
 GET /api/admin/cuisines?id=33333333-3333-3333-3333-333333333333 200 in 172ms (compile: 7ms, render: 164ms)
 GET /api/admin/recipes 200 in 184ms (compile: 17ms, render: 167ms)
 GET /api/admin/cuisines?id=33333333-3333-3333-3333-333333333333 200 in 192ms (compile: 4ms, render: 188ms)
 GET /api/admin/recipes 200 in 231ms (compile: 1438µs, render: 230ms)
 GET /recipes?edit=db9ad629-00e8-4a65-b833-9ab0889d80cd 200 in 59ms (compile: 15ms, render: 45ms)
 GET /api/admin/cuisines 200 in 226ms (compile: 7ms, render: 220ms)
 GET /api/admin/recipes?id=db9ad629-00e8-4a65-b833-9ab0889d80cd 200 in 230ms (compile: 42ms, render: 188ms)
 GET /api/admin/recipes?id=db9ad629-00e8-4a65-b833-9ab0889d80cd 200 in 111ms (compile: 1520µs, render: 110ms)
 GET /api/admin/cuisines 200 in 138ms (compile: 8ms, render: 130ms)
 GET /api/admin/products?search=%D0%9A%D1%80 200 in 252ms (compile: 4ms, render: 248ms)
 GET /api/admin/products?search=%D0%9A%D1%80%D0%B5 200 in 155ms (compile: 1562µs, render: 153ms)
 GET /ingredients-scan 200 in 101ms (compile: 30ms, render: 71ms)
 GET /api/admin/ingredients/missing 200 in 306ms (compile: 13ms, render: 292ms)
 GET /api/admin/ingredients/missing 200 in 242ms (compile: 1429µs, render: 241ms)
 GET /products?prefill=%D0%9A%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BA%D0%B8&return=scan&link=%D0%9A%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BA%D0%B8 200 in 88ms (compile: 28ms, render: 60ms)
 GET /api/admin/products?summary=1 200 in 321ms (compile: 18ms, render: 304ms)
 GET /api/admin/products?summary=1 200 in 122ms (compile: 1224µs, render: 121ms)
 GET /products 200 in 103ms (compile: 51ms, render: 52ms)
 GET /ingredients-scan 200 in 20ms (compile: 7ms, render: 13ms)
 GET /api/admin/ingredients/missing 200 in 603ms (compile: 12ms, render: 591ms)
 GET /api/admin/ingredients/missing 200 in 283ms (compile: 1339µs, render: 282ms)
 GET /products?prefill=%D0%9A%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BA%D0%B8&return=scan&link=%D0%9A%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BA%D0%B8 200 in 47ms (compile: 18ms, render: 30ms)
 GET /api/admin/products?summary=1 200 in 171ms (compile: 3ms, render: 168ms)
 GET /api/admin/products?summary=1 200 in 139ms (compile: 4ms, render: 136ms)
 GET /products 200 in 25ms (compile: 10ms, render: 15ms)
 GET /ingredients-scan 200 in 64ms (compile: 34ms, render: 30ms)
 GET /api/admin/ingredients/missing 200 in 535ms (compile: 19ms, render: 516ms)
 GET /api/admin/ingredients/missing 200 in 288ms (compile: 1629µs, render: 286ms)
 GET /products?prefill=%D0%99%D0%BE%D0%B3%D1%83%D1%80%D1%82&return=scan&link=%D0%99%D0%BE%D0%B3%D1%83%D1%80%D1%82 200 in 14ms (compile: 4ms, render: 10ms)
 GET /api/admin/products?summary=1 200 in 103ms (compile: 6ms, render: 97ms)
 GET /api/admin/products?summary=1 200 in 253ms (compile: 1302µs, render: 252ms)
 GET /products 200 in 20ms (compile: 4ms, render: 16ms)
 GET /ingredients-scan 200 in 58ms (compile: 13ms, render: 45ms)
 GET /api/admin/ingredients/missing 200 in 1086ms (compile: 22ms, render: 1064ms)
 GET /api/admin/ingredients/missing 200 in 259ms (compile: 2ms, render: 256ms)
 GET /products?prefill=%D0%99%D0%BE%D0%B3%D1%83%D1%80%D1%82&return=scan&link=%D0%99%D0%BE%D0%B3%D1%83%D1%80%D1%82 200 in 46ms (compile: 20ms, render: 26ms)
 GET /api/admin/products?summary=1 200 in 253ms (compile: 8ms, render: 245ms)
 GET /api/admin/products?summary=1 200 in 159ms (compile: 1621µs, render: 157ms)
✓ Compiled in 584ms
 GET /ingredients-scan 200 in 121ms (compile: 36ms, render: 85ms)
 GET /api/admin/ingredients/missing 200 in 547ms (compile: 20ms, render: 527ms)
 GET /api/admin/ingredients/missing 200 in 234ms (compile: 1935µs, render: 232ms)
 GET /ingredients-scan 200 in 13ms (compile: 3ms, render: 10ms)
 GET /products?prefill=%D0%9A%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BA%D0%B8&return=scan&link=%D0%9A%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BA%D0%B8 200 in 638ms (compile: 602ms, render: 36ms)
 GET /api/admin/products?summary=1 200 in 326ms (compile: 16ms, render: 310ms)
 GET /api/admin/products?summary=1 200 in 109ms (compile: 3ms, render: 107ms)
 POST /api/admin/ai/product 200 in 7.6s (compile: 77ms, render: 7.6s)
 POST /api/admin/products 200 in 584ms (compile: 15ms, render: 569ms)
 POST /api/admin/ingredients/link 200 in 515ms (compile: 32ms, render: 483ms)
 GET /ingredients-scan 200 in 62ms (compile: 4ms, render: 58ms)
 GET /api/admin/products?summary=1 200 in 193ms (compile: 20ms, render: 173ms)
 GET /api/admin/ingredients/missing 200 in 562ms (compile: 28ms, render: 534ms)
 GET /api/admin/ingredients/missing 200 in 287ms (compile: 34ms, render: 253ms)
 GET /products?prefill=%D0%9A%D0%BE%D0%BA%D0%BE%D1%81%D0%BE%D0%B2%D0%BE%D0%B5+%D0%BC%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE&return=scan&link=%D0%9A%D0%BE%D0%BA%D0%BE%D1%81%D0%BE%D0%B2%D0%BE%D0%B5+%D0%BC%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE 200 in 51ms (compile: 19ms, render: 32ms)
 GET /api/admin/products?summary=1 200 in 212ms (compile: 24ms, render: 189ms)
 GET /api/admin/products?summary=1 200 in 212ms (compile: 2ms, render: 210ms)
 POST /api/admin/ai/product 200 in 5.0s (compile: 26ms, render: 5.0s)
 POST /api/admin/products 200 in 363ms (compile: 19ms, render: 344ms)
 POST /api/admin/ingredients/link 200 in 515ms (compile: 2ms, render: 512ms)
 GET /ingredients-scan 200 in 23ms (compile: 6ms, render: 17ms)
 GET /api/admin/products?summary=1 200 in 145ms (compile: 1175µs, render: 143ms)
 GET /api/admin/ingredients/missing 200 in 316ms (compile: 18ms, render: 298ms)
 GET /api/admin/ingredients/missing 200 in 252ms (compile: 1468µs, render: 250ms)
 GET /products 200 in 59ms (compile: 11ms, render: 48ms)
 GET /api/admin/products?summary=1 200 in 174ms (compile: 4ms, render: 170ms)
 GET /api/admin/products?summary=1 200 in 107ms (compile: 1343µs, render: 105ms)
 GET /catalogs 200 in 32ms (compile: 8ms, render: 23ms)
 GET /api/admin/cuisines 200 in 124ms (compile: 13ms, render: 112ms)
 GET /api/admin/cuisines 200 in 153ms (compile: 7ms, render: 146ms)
 GET /api/admin/recipes 200 in 322ms (compile: 27ms, render: 295ms)
 GET /api/admin/recipes 200 in 165ms (compile: 24ms, render: 141ms)
 GET /catalogs/33333333-3333-3333-3333-333333333333 200 in 61ms (compile: 35ms, render: 26ms)
 GET /api/admin/cuisines?id=33333333-3333-3333-3333-333333333333 200 in 109ms (compile: 1788µs, render: 107ms)
 GET /api/admin/recipes 200 in 141ms (compile: 6ms, render: 135ms)
 GET /api/admin/cuisines?id=33333333-3333-3333-3333-333333333333 200 in 124ms (compile: 1660µs, render: 123ms)
 GET /api/admin/recipes 200 in 205ms (compile: 1283µs, render: 204ms)
 GET /recipes?edit=db9ad629-00e8-4a65-b833-9ab0889d80cd 200 in 24ms (compile: 5ms, render: 19ms)
 GET /api/admin/cuisines 200 in 123ms (compile: 2ms, render: 121ms)
 GET /api/admin/recipes?id=db9ad629-00e8-4a65-b833-9ab0889d80cd 200 in 136ms (compile: 6ms, render: 130ms)
 GET /api/admin/cuisines 200 in 110ms (compile: 1621µs, render: 108ms)
 GET /api/admin/recipes?id=db9ad629-00e8-4a65-b833-9ab0889d80cd 200 in 133ms (compile: 1704µs, render: 132ms)
 GET /catalogs 200 in 27ms (compile: 7ms, render: 20ms)
 GET /api/admin/cuisines 200 in 183ms (compile: 7ms, render: 176ms)
 GET /api/admin/recipes 200 in 191ms (compile: 7ms, render: 185ms)
 GET /api/admin/cuisines 200 in 101ms (compile: 1262µs, render: 100ms)
 GET /api/admin/recipes 200 in 123ms (compile: 1070µs, render: 122ms)
 GET /ingredients-scan 200 in 56ms (compile: 18ms, render: 38ms)
 GET /api/admin/ingredients/missing 200 in 360ms (compile: 5ms, render: 355ms)
 GET /api/admin/ingredients/missing 200 in 190ms (compile: 4ms, render: 186ms)
 GET /products?prefill=%D0%9B%D0%B5%D0%BC%D0%BE%D0%BD%D0%B3%D1%80%D0%B0%D1%81%D1%81&return=scan&link=%D0%9B%D0%B5%D0%BC%D0%BE%D0%BD%D0%B3%D1%80%D0%B0%D1%81%D1%81 200 in 32ms (compile: 9ms, render: 22ms)
